                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     177                                      781                  1.3300000000000001E+000                  2.0000000000000000E-002                  4.1652745068589285E+007                  4.8197881801509643E+006                  6.5051052325852725E+003                  2.8159105302855054E+000                  1.3211554900156151E+000                 -2.0129123483050577E+000                  6.9615660260523604E-001                  1.5542590317910993E-005                  2.8325863664468742E-001                  2.0919078658413473E-005                  5.0197322809205289E-003                  9.3663205470490511E-003                  2.0850244238750366E-003                  1.3300000000000001E+000                  0.0000000000000000E+000                  9.3024931498576835E-001                  1.1010793392885372E-004                  3.7291484884874154E-001                  3.8292913250980837E-003                  2.2254731622540960E-003                  1.2475176227545631E-002                  2.7730824837537979E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3178383346457556E+004                  1.1197250765810179E+007                  4.7231614275228806E+009                  2.7999082192084854E+000                  2.7999082192084845E+000                  6.5014242121876123E-043                  7.6253969618824774E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3144606677765132E+015                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-25.3.1"                                 "CRMATH"                               "20250429"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      37                  1.3299999998731518E+000                  1.2082637797372890E-001                  4.0191193035237109E+000                 -6.9866384133458794E+000                  4.8818476923168879E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.5130664616160998E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.3299999998689958E+000                  1.2082280787155951E-001                  4.0233541965379418E+000                 -6.9801951809672689E+000                  4.8955545580650552E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.5356888583783177E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.3299999998606831E+000                  1.2081577256030542E-001                  4.0284811951033275E+000                 -6.9715015034701722E+000                  4.9131834639901975E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.5667497271712344E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.3299999998523708E+000                  1.2080887634938324E-001                  4.0322942125906920E+000                 -6.9644279823938966E+000                  4.9269989329490240E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.5924851066764367E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.3299999998471757E+000                  1.2080463568661283E-001                  4.0350754584817796E+000                 -6.9590657709416401E+000                  4.9373353814300884E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.6122756459955541E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.3299999998419800E+000                  1.2080044693922322E-001                  4.0390395501056142E+000                 -6.9511810282803781E+000                  4.9523934951862563E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.6418238484418674E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.3299999998315895E+000                  1.2079221981515013E-001                  4.0438657806976819E+000                 -6.9407139267826192E+000                  4.9716931418258117E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.6818879005614365E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.3299999998211991E+000                  1.2078418815481272E-001                  4.0483001447866744E+000                 -6.9304479731302093E+000                  4.9901728362483100E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.7221316941433163E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.3299999998108083E+000                  1.2077634369225970E-001                  4.0513795988567241E+000                 -6.9228321344137775E+000                  5.0035351618396779E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.7526077035949265E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.3299999998056129E+000                  1.2077248948639543E-001                  4.0543407217838352E+000                 -6.9154445311663064E+000                  5.0164990526558242E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.7826857099440007E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.3299999997952221E+000                  1.2076491079104484E-001                  4.0580266554598303E+000                 -6.9057157376965232E+000                  5.0332045372453180E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.8230847279966763E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.3299999997848315E+000                  1.2075749959773974E-001                  4.0623385999914285E+000                 -6.8939268780016585E+000                  5.0532227461769095E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.8732672134729425E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.3299999997692455E+000                  1.2074667983128337E-001                  4.0662845833487635E+000                 -6.8823461951805660E+000                  5.0723606232537470E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.9239085133292532E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.3299999997588550E+000                  1.2073965602200736E-001                  4.0692664201603188E+000                 -6.8733620896574390E+000                  5.0870869380430710E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  1.9641364851651607E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.3299999997484642E+000                  1.2073277568896219E-001                  4.0735013831701306E+000                 -6.8603722313378270E+000                  5.1082817708205361E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.0237931449092639E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.3299999997276832E+000                  1.2071941958002083E-001                  4.0786284275138698E+000                 -6.8435706132098328E+000                  5.1350258218543212E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.1036514778470557E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.3299999997069021E+000                  1.2070656915048579E-001                  4.0833176727858884E+000                 -6.8274902157617241E+000                  5.1602209585018892E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.1830319335516613E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.3299999996861207E+000                  1.2069418474681820E-001                  4.0865624084318481E+000                 -6.8158047524053460E+000                  5.1782042092539591E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.2425901443622438E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.3299999996757301E+000                  1.2068815655227691E-001                  4.0896772850250835E+000                 -6.8046089725698868E+000                  5.1954732643564974E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.3011764385255535E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.3299999996549490E+000                  1.2067640627424941E-001                  4.0925810133421621E+000                 -6.7936318355321239E+000                  5.2120835855069574E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.3601046238327899E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.3299999996445584E+000                  1.2067067742718306E-001                  4.0953807243762679E+000                 -6.7830825503831820E+000                  5.2280827793103297E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.4181577407403209E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.3299999996237772E+000                  1.2065949404137230E-001                  4.0988823053941692E+000                 -6.7694168814631785E+000                  5.2485395923146365E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.4954890214764047E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.3299999996029959E+000                  1.2064865625289767E-001                  4.1021768887450838E+000                 -6.7562548468036105E+000                  5.2680779152182824E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.5723078782502239E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.3299999995822149E+000                  1.2063814121929162E-001                  4.1052881503702983E+000                 -6.7435626929740815E+000                  5.2867767204720897E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.6486235689731890E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.3299999995614338E+000                  1.2062792830697826E-001                  4.1082359297402400E+000                 -6.7313093981739929E+000                  5.3047052127394849E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.7244482651592432E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.3299999995406524E+000                  1.2061799882659839E-001                  4.1110370159540164E+000                 -6.7194667743581293E+000                  5.3219243762529258E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.7997942641763553E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.3299999995198712E+000                  1.2060833579751190E-001                  4.1137057428557249E+000                 -6.7080091644095443E+000                  5.3384882273931487E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.8746737508476953E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.3299999994990899E+000                  1.2059892374612638E-001                  4.1162544453699175E+000                 -6.6969131674434506E+000                  5.3544448374141007E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  2.9490986648880718E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.3299999994783089E+000                  1.2058974853273501E-001                  4.1199085193931557E+000                 -6.6809872370635688E+000                  5.3773334847896370E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.0593005543876275E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.3299999994367464E+000                  1.2057205720050064E-001                  4.1232843017555787E+000                 -6.6655990435457380E+000                  5.3990794398232014E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.1696925475666973E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.3299999994159650E+000                  1.2056351869831027E-001                  4.1254472288491097E+000                 -6.6557523871098185E+000                  5.4129955272376531E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.2424120858333364E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.3299999993951841E+000                  1.2055517112259767E-001                  4.1275319446465932E+000                 -6.6461762490438856E+000                  5.4264805326547521E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.3147340431694547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.3299999993744029E+000                  1.2054700512967439E-001                  4.1295441450192865E+000                 -6.6368564274566273E+000                  5.4395603716945073E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.3866692224578238E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.3299999993536216E+000                  1.2053901206336080E-001                  4.1324581257658162E+000                 -6.6233828503348686E+000                  5.4584712788047565E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.4934345680708559E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.3299999993120593E+000                  1.2052351301359379E-001                  4.1361047946104970E+000                 -6.6061265456338409E+000                  5.4824726470215621E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.6351059341346418E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.3299999992704967E+000                  1.2050861616643666E-001                  4.1386823429257920E+000                 -6.5936832873962397E+000                  5.4996437267984213E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.7408156800041574E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.3299999992497153E+000                  1.2050137757089008E-001                  4.1403504634369748E+000                 -6.5856564875706738E+000                  5.5107259061969041E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.8106320221773716E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.3299999992289344E+000                  1.2049427118103949E-001                  4.1427818658165583E+000                 -6.5739915526804280E+000                  5.5268373670213338E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  3.9144223625499303E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.3299999991873719E+000                  1.2048043406748964E-001                  4.1458590828742929E+000                 -6.5589798286924283E+000                  5.5474322831441247E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  4.0521629686953974E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.3299999991458096E+000                  1.2046706581655917E-001                  4.1487859449560514E+000                 -6.5445936004969711E+000                  5.5670969813751991E+000                  6.9999999867437313E-001                  2.8000000132562697E-001                  1.9999999999999907E-002                  4.1887113790733517E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
